elapsed_s,wall_time,reference_id,sp_can_unconfirmed,reference_valid_age_ms,reference_count,reference_payload_changes,reference_max_gap_ms,reference_raw,position,delta_position_from_first_sample,velocity,status2_valid_age_ms,status2_count,status2_max_gap_ms,status2_raw,applied_output,bus_voltage_V,motor_current_A,temperature_C,status0_valid_age_ms,status0_raw,status1_age_ms,status1_raw,heartbeat_age_ms,heartbeat_count,heartbeat_max_gap_ms,heartbeat_raw,invalid_frame_count,error_frame_count,candidate_reference_ids
5.550418,2026-09-14T20:53:42.072936-06:00,0x02051081,100.0,8.00013542175293,277,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,6.072044372558594,277,20.0958251953125,2b1815320531e339,0.0,12.124542124542081,0.0,24,14.002799987792969,0000770600182000,222.05591201782227,0000000000400000,8.38780403137207,277,22.072315216064453,ffffffffffffffff,0,0,0x02051081
5.656435,2026-09-14T20:53:42.178953-06:00,0x02051081,100.0,13.834714889526367,282,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,12.035131454467773,282,20.0958251953125,2b1815320531e339,0.0,12.15384615384611,0.0,24,0.06937980651855469,00007b0600182000,78.07707786560059,0000000000400000,14.242410659790039,282,22.072315216064453,ffffffffffffffff,0,0,0x02051081
5.762058,2026-09-14T20:53:42.284576-06:00,0x02051081,100.0,19.680261611938477,287,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,17.70758628845215,287,20.0958251953125,2b1815320531e339,0.0,12.117216117216074,0.0,24,5.700588226318359,0000760600182000,183.7005615234375,0000000000400000,0.05555152893066406,288,22.072315216064453,ffffffffffffffff,0,0,0x02051081
5.863307,2026-09-14T20:53:42.385825-06:00,0x02051081,100.0,20.924806594848633,292,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,18.957853317260742,292,20.0958251953125,2b1815320531e339,0.0,12.065934065934023,0.0,24,6.8950653076171875,00006f0600182000,34.95025634765625,0000000000400000,0.17023086547851562,293,22.072315216064453,ffffffffffffffff,0,0,0x02051081
5.963522,2026-09-14T20:53:42.486041-06:00,0x02051081,100.0,0.03790855407714844,298,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,19.08707618713379,297,20.0958251953125,2b1815320531e339,0.0,12.065934065934023,0.0,24,7.116556167602539,00006f0600182000,135.16640663146973,0000000000400000,0.4284381866455078,298,22.072315216064453,ffffffffffffffff,0,0,0x02051081
6.064433,2026-09-14T20:53:42.586951-06:00,0x02051081,100.0,2.020597457885742,303,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,0.03933906555175781,303,20.107507705688477,2b1815320531e339,0.0,12.051282051282008,0.0,24,8.037090301513672,00006d0600182000,236.07683181762695,0000000000400000,2.4094581604003906,303,22.072315216064453,ffffffffffffffff,0,0,0x02051081
6.164433,2026-09-14T20:53:42.686951-06:00,0x02051081,100.0,2.027273178100586,308,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,0.03814697265625,308,20.107507705688477,2b1815320531e339,0.0,12.029304029303987,0.0,24,8.028984069824219,00006a0600182000,86.03286743164062,0000000000400000,2.415180206298828,308,22.072315216064453,ffffffffffffffff,0,0,0x02051081
6.270389,2026-09-14T20:53:42.792907-06:00,0x02051081,100.0,7.959842681884766,313,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,6.045103073120117,313,20.107507705688477,2b1815320531e339,0.0,12.043956043956001,0.0,24,13.996601104736328,00006c0600182000,191.98894500732422,0000000000400000,8.353471755981445,313,22.072315216064453,ffffffffffffffff,0,0,0x02051081
6.370428,2026-09-14T20:53:42.892946-06:00,0x02051081,100.0,8.030891418457031,318,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,6.086587905883789,318,20.107507705688477,2b1815320531e339,0.0,12.029304029303987,0.0,24,14.018058776855469,00006a0600182000,42.02532768249512,0000000000400000,8.420467376708984,318,22.072315216064453,ffffffffffffffff,0,0,0x02051081
6.476428,2026-09-14T20:53:42.998947-06:00,0x02051081,100.0,14.075756072998047,323,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,12.038230895996094,323,20.107507705688477,2b1815320531e339,0.0,12.029304029303987,0.0,24,0.03504753112792969,00006a0600182000,148.0259895324707,0000000000400000,14.460563659667969,323,22.072315216064453,ffffffffffffffff,0,0,0x02051081
6.57644,2026-09-14T20:53:43.098958-06:00,0x02051081,100.0,14.020204544067383,328,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,12.04824447631836,328,20.107507705688477,2b1815320531e339,0.0,12.014652014651972,0.0,24,0.04291534423828125,0000680600182000,248.03733825683594,0000000000400000,14.404535293579102,328,22.072315216064453,ffffffffffffffff,0,0,0x02051081
6.68203,2026-09-14T20:53:43.204549-06:00,0x02051081,100.0,19.653797149658203,333,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,17.644405364990234,333,20.107507705688477,2b1815320531e339,0.0,12.02197802197798,0.0,24,5.690813064575195,0000690600182000,103.63411903381348,0000000000400000,0.035762786865234375,334,22.072315216064453,ffffffffffffffff,0,0,0x02051081
6.782388,2026-09-14T20:53:43.304907-06:00,0x02051081,100.0,0.03170967102050781,339,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,18.0051326751709,338,20.107507705688477,2b1815320531e339,0.0,12.02197802197798,0.0,24,5.961179733276367,0000690600182000,203.99212837219238,0000000000400000,0.41556358337402344,339,22.072315216064453,ffffffffffffffff,0,0,0x02051081
6.882538,2026-09-14T20:53:43.405057-06:00,0x02051081,100.0,0.04291534423828125,344,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,18.15652847290039,343,20.107507705688477,2b1815320531e339,0.0,12.02197802197798,0.0,24,6.143808364868164,0000690600182000,54.146766662597656,0000000000400000,0.44274330139160156,344,22.072315216064453,ffffffffffffffff,0,0,0x02051081
6.98439,2026-09-14T20:53:43.506908-06:00,0x02051081,100.0,1.9783973693847656,349,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,0.06175041198730469,349,20.107507705688477,2b1815320531e339,0.0,12.043956043956001,0.0,24,8.049488067626953,00006c0600182000,155.99822998046875,0000000000400000,2.3651123046875,349,22.072315216064453,ffffffffffffffff,0,0,0x02051081
7.084396,2026-09-14T20:53:43.606915-06:00,0x02051081,100.0,2.0029544830322266,354,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,0.064849853515625,354,20.107507705688477,2b1815320531e339,0.0,12.036630036629994,0.0,24,8.00633430480957,00006b0600182000,6.0596466064453125,0000000000400000,2.387523651123047,354,22.072315216064453,ffffffffffffffff,0,0,0x02051081
